17:25:26 05 ноя 17:25:26 init  begin
17:25:26 05 ноя 17:25:27 generate begin
17:25:26 05 ноя 17:25:27 generate end
17:25:26 05 ноя 17:25:27 init  counters
17:25:26 05 ноя 17:25:27 init  end
17:25:26 05 ноя 17:25:27 wait start0
17:25:09 05 ноя 17:25:27 finalize begin
17:25:09 05 ноя 17:25:27 Завершение работы программы

17:25:26 05 ноя 17:25:30 wait end 4
17:25:26 05 ноя 17:25:30 open sock
17:25:26 05 ноя 17:25:30 Listen sock
17:25:26 05 ноя 17:25:30 ## Update History = {"time" : "17:25:30", "date" : "05:11:17", "k1t6" : 68.92, "k1t7" : 106.81, "k1t11" : 206.17, "k1t12" : 211.24, "k1t13" : 286.82, "k1t5" : 73.32, "k1t3" : 78.12, "k1t4" : 75.64, "k1dt5t6" : 4.40, "k1dt3t4" : 2.48, "k1sbr" : 0, "k1vanna" : 85.27, "k1bo1" : 92.02, "k1bo2" : 86.15, "sbrkgu1" : 0, "k2t6" : 59.06, "k2t7" : 114.30, "k2t11" : 194.36, "k2t12" : 196.50, "k2t13" : 288.72, "k2t5" : 61.05, "k2t3" : 74.55, "k2t4" : 68.10, "k2dt5t6" : 1.99, "k2dt3t4" : 6.45, "k2sbr" : 0, "k2vanna" : 122.06, "k2bo1" : 83.76, "k2bo2" : 108.82, "sbrkgu2" : 0,  }
17:25:26 05 ноя 17:25:30 generate begin
17:25:26 05 ноя 17:25:30 generate end
17:25:26 05 ноя 17:25:42 #### restart application reason: No income conenction for 5 min ############################################
17:25:42 05 ноя 17:25:42 Начало работы программы

17:25:42 05 ноя 17:25:42 init  begin
17:25:42 05 ноя 17:25:43 generate begin
17:25:42 05 ноя 17:25:43 generate end
17:25:42 05 ноя 17:25:43 init  counters
17:25:42 05 ноя 17:25:43 init  end
17:25:42 05 ноя 17:25:43 wait start0
17:25:26 05 ноя 17:25:43 finalize begin
17:25:26 05 ноя 17:25:43 Завершение работы программы

17:25:42 05 ноя 17:25:46 wait end 4
17:25:42 05 ноя 17:25:46 open sock
17:25:42 05 ноя 17:25:46 Listen sock
17:25:42 05 ноя 17:25:46 ## Update History = {"time" : "17:25:46", "date" : "05:11:17", "k1t6" : 68.88, "k1t7" : 106.81, "k1t11" : 206.17, "k1t12" : 211.24, "k1t13" : 286.82, "k1t5" : 73.32, "k1t3" : 78.12, "k1t4" : 75.64, "k1dt5t6" : 4.44, "k1dt3t4" : 2.48, "k1sbr" : 0, "k1vanna" : 85.25, "k1bo1" : 92.01, "k1bo2" : 86.14, "sbrkgu1" : 0, "k2t6" : 59.33, "k2t7" : 114.30, "k2t11" : 194.99, "k2t12" : 197.35, "k2t13" : 288.72, "k2t5" : 61.05, "k2t3" : 74.86, "k2t4" : 68.17, "k2dt5t6" : 1.72, "k2dt3t4" : 6.69, "k2sbr" : 0, "k2vanna" : 125.14, "k2bo1" : 87.50, "k2bo2" : 108.83, "sbrkgu2" : 0,  }
17:25:42 05 ноя 17:25:46 generate begin
17:25:42 05 ноя 17:25:46 generate end
17:25:42 05 ноя 17:25:58 #### restart application reason: No income conenction for 5 min ############################################
17:25:58 05 ноя 17:25:58 Начало работы программы

17:25:58 05 ноя 17:25:58 init  begin
17:25:58 05 ноя 17:25:59 generate begin
17:25:58 05 ноя 17:25:59 generate end
17:25:58 05 ноя 17:25:59 init  counters
17:25:58 05 ноя 17:25:59 init  end
17:25:58 05 ноя 17:25:59 wait start0
17:25:42 05 ноя 17:25:59 finalize begin
17:25:42 05 ноя 17:25:59 Завершение работы программы

17:25:58 05 ноя 17:26:02 wait end 4
17:25:58 05 ноя 17:26:02 open sock
17:25:58 05 ноя 17:26:02 Listen sock
17:25:58 05 ноя 17:26:02 ## Update History = {"time" : "17:26:02", "date" : "05:11:17", "k1t6" : 68.63, "k1t7" : 106.81, "k1t11" : 206.17, "k1t12" : 211.42, "k1t13" : 286.82, "k1t5" : 73.32, "k1t3" : 78.01, "k1t4" : 75.64, "k1dt5t6" : 4.69, "k1dt3t4" : 2.37, "k1sbr" : 0, "k1vanna" : 85.26, "k1bo1" : 92.02, "k1bo2" : 86.15, "sbrkgu1" : 0, "k2t6" : 59.18, "k2t7" : 114.30, "k2t11" : 194.36, "k2t12" : 197.31, "k2t13" : 288.72, "k2t5" : 61.23, "k2t3" : 74.80, "k2t4" : 68.25, "k2dt5t6" : 2.05, "k2dt3t4" : 6.55, "k2sbr" : 0, "k2vanna" : 125.42, "k2bo1" : 83.73, "k2bo2" : 108.82, "sbrkgu2" : 0,  }
17:25:58 05 ноя 17:26:02 generate begin
17:25:58 05 ноя 17:26:02 generate end
17:25:58 05 ноя 17:26:15 #### restart application reason: No income conenction for 5 min ############################################
17:26:15 05 ноя 17:26:15 Начало работы программы

17:26:15 05 ноя 17:26:15 init  begin
17:26:15 05 ноя 17:26:16 generate begin
17:26:15 05 ноя 17:26:16 generate end
17:26:15 05 ноя 17:26:16 init  counters
17:26:15 05 ноя 17:26:16 init  end
17:26:15 05 ноя 17:26:16 wait start0
17:25:58 05 ноя 17:26:16 finalize begin
17:25:58 05 ноя 17:26:16 Завершение работы программы

17:26:15 05 ноя 17:26:19 wait end 4
17:26:15 05 ноя 17:26:19 open sock
17:26:15 05 ноя 17:26:19 Listen sock
17:26:15 05 ноя 17:26:19 ## Update History = {"time" : "17:26:19", "date" : "05:11:17", "k1t6" : 68.78, "k1t7" : 106.81, "k1t11" : 206.17, "k1t12" : 211.24, "k1t13" : 286.82, "k1t5" : 73.32, "k1t3" : 78.12, "k1t4" : 75.64, "k1dt5t6" : 4.54, "k1dt3t4" : 2.48, "k1sbr" : 0, "k1vanna" : 85.26, "k1bo1" : 92.03, "k1bo2" : 86.15, "sbrkgu1" : 0, "k2t6" : 59.18, "k2t7" : 114.30, "k2t11" : 195.24, "k2t12" : 196.69, "k2t13" : 288.72, "k2t5" : 61.16, "k2t3" : 75.00, "k2t4" : 68.35, "k2dt5t6" : 1.98, "k2dt3t4" : 6.65, "k2sbr" : 0, "k2vanna" : 124.68, "k2bo1" : 89.86, "k2bo2" : 108.81, "sbrkgu2" : 0,  }
17:26:15 05 ноя 17:26:19 generate begin
17:26:15 05 ноя 17:26:19 generate end
17:26:15 05 ноя 17:26:31 #### restart application reason: No income conenction for 5 min ############################################
17:26:31 05 ноя 17:26:31 Начало работы программы

17:26:31 05 ноя 17:26:31 init  begin
17:26:31 05 ноя 17:26:32 generate begin
17:26:31 05 ноя 17:26:32 generate end
17:26:31 05 ноя 17:26:32 init  counters
17:26:31 05 ноя 17:26:32 init  end
17:26:31 05 ноя 17:26:32 wait start0
17:26:15 05 ноя 17:26:32 finalize begin
17:26:15 05 ноя 17:26:32 Завершение работы программы

17:26:31 05 ноя 17:26:35 wait end 4
17:26:31 05 ноя 17:26:35 open sock
17:26:31 05 ноя 17:26:35 Listen sock
